,raceId,driverId,finnishPosition,laps,year,round,circuitId,grand_prix,nationality,constructor,number,positionQuali,driver_name,age
5083,1017,841,7,52,2019,8,34,15,11,0,99,10,1,26.0
5084,1018,841,1,70,2019,9,70,3,11,0,99,8,1,26.0
5085,1023,841,21,52,2019,14,14,18,11,0,99,11,1,26.0
5086,1026,841,5,51,2019,17,22,19,11,0,99,11,1,26.0
5087,1027,841,5,70,2019,18,32,21,11,0,99,15,1,26.0
5088,1028,841,5,55,2019,19,69,35,11,0,99,16,1,26.0
5089,1030,841,7,54,2019,21,24,1,11,0,99,17,1,26.0
5090,1032,841,5,70,2020,2,70,31,11,0,99,19,1,27.0
5091,1033,841,8,69,2020,3,11,17,11,0,99,19,1,27.0
5092,1035,841,8,51,2020,5,9,0,11,0,99,19,1,27.0
5093,1036,841,7,65,2020,6,4,30,11,0,99,20,1,27.0
5094,1040,841,2,52,2020,10,71,26,11,0,99,17,1,27.0
5095,1042,841,6,65,2020,12,75,24,11,0,99,17,1,27.0
5096,1045,841,7,56,2020,15,3,5,11,0,99,16,1,27.0
5097,1047,841,7,54,2020,17,24,1,11,0,99,14,1,27.0
5098,1052,841,3,55,2021,1,3,5,11,0,99,12,1,27.0
5099,1053,841,5,62,2021,2,21,13,11,0,99,17,1,27.0
5100,1054,841,3,65,2021,3,75,24,11,0,99,12,1,27.0
5101,1055,841,6,65,2021,4,4,30,11,0,99,14,1,27.0
5102,1056,841,1,77,2021,5,6,23,11,0,99,10,1,27.0
5103,1059,841,6,52,2021,7,34,15,11,0,99,13,1,28.0
5104,1058,841,6,70,2021,8,70,31,11,0,99,15,1,28.0
5105,1060,841,5,70,2021,9,70,3,11,0,99,15,1,28.0
5106,1061,841,4,51,2021,10,9,8,11,0,99,14,1,28.0
5107,1062,841,4,69,2021,11,11,17,11,0,99,14,1,28.0
5108,1066,841,7,52,2021,15,71,26,11,0,99,18,1,28.0
5109,1067,841,2,57,2021,16,5,33,11,0,99,18,1,28.0
5110,1069,841,2,55,2021,17,69,35,11,0,99,13,1,28.0
5111,1070,841,2,70,2021,18,32,22,11,0,99,14,1,28.0
5112,1071,841,5,70,2021,19,18,32,11,0,99,15,1,28.0
5113,1051,841,6,56,2021,20,78,25,11,0,99,18,1,28.0
5330,1061,815,7,51,2021,10,9,8,13,11,11,5,37,31.0
5331,1064,815,20,71,2021,13,39,11,13,11,11,16,37,32.0
5340,951,817,2,52,2016,4,71,26,0,11,3,6,5,27.0
5349,949,826,19,56,2016,2,3,5,17,11,26,15,6,22.0
5350,951,826,6,52,2016,4,71,26,17,11,26,8,6,22.0
5351,981,830,1,52,2017,13,14,18,6,11,33,2,22,20.0
5352,1010,842,2,57,2019,1,1,2,8,11,10,17,30,23.0
5353,1016,842,20,69,2019,7,7,9,8,11,10,5,30,23.0
5354,1017,842,1,52,2019,8,34,15,8,11,10,9,30,23.0
5355,1018,842,19,70,2019,9,70,3,8,11,10,9,30,23.0
5356,1021,842,18,69,2019,12,11,17,8,11,10,6,30,24.0
5357,1036,848,20,65,2020,6,4,30,20,11,23,6,0,24.0
5358,1042,848,3,65,2020,12,75,24,20,11,23,6,0,25.0
5411,949,807,6,56,2016,2,3,5,9,5,27,8,25,29.0
5412,950,807,6,55,2016,3,17,10,9,5,27,10,25,29.0
5413,954,807,20,69,2016,7,7,9,9,5,27,9,25,29.0
5414,958,807,1,69,2016,11,11,17,9,5,27,9,25,29.0
5443,949,815,7,56,2016,2,3,5,13,5,11,18,37,26.0
5444,951,815,21,52,2016,4,71,26,13,5,11,7,37,26.0
5445,954,815,1,69,2016,7,7,9,13,5,11,11,37,26.0
5446,958,815,2,69,2016,11,11,17,13,5,11,13,37,27.0
5447,959,815,1,66,2016,12,10,16,13,5,11,9,37,27.0
5448,965,815,20,55,2016,18,69,35,13,5,11,11,37,27.0
5449,969,815,19,56,2017,1,1,2,13,5,11,11,37,27.0
5450,970,815,21,55,2017,2,17,10,13,5,11,8,37,27.0
5451,973,815,16,65,2017,5,4,30,13,5,11,8,37,27.0
5452,977,815,19,70,2017,9,70,3,13,5,11,8,37,27.0
5453,978,815,21,50,2017,10,9,8,13,5,11,7,37,27.0
5454,979,815,20,69,2017,11,11,17,13,5,11,14,37,28.0
5455,985,815,20,55,2017,17,69,35,13,5,11,10,37,28.0
5456,986,815,19,70,2017,18,32,21,13,5,11,10,37,28.0
5457,990,815,7,56,2018,2,3,5,13,5,11,12,37,28.0
5458,995,815,5,67,2018,7,7,9,13,5,11,10,37,28.0
5459,997,815,19,70,2018,9,70,3,13,5,11,17,37,28.0
5460,1000,815,5,69,2018,12,11,17,13,5,11,19,37,29.0
5461,1003,815,7,60,2018,15,15,29,13,5,11,7,37,29.0
5462,1004,815,1,52,2018,16,71,26,13,5,11,8,37,29.0
5463,1008,815,1,70,2018,20,18,7,13,5,11,12,37,29.0
5464,969,839,1,56,2017,1,1,2,8,5,31,14,8,21.0
5465,970,839,1,55,2017,2,17,10,8,5,31,20,8,21.0
5466,973,839,17,65,2017,5,4,30,8,5,31,10,8,21.0
5467,977,839,20,70,2017,9,70,3,8,5,31,9,8,21.0
5468,978,839,20,50,2017,10,9,8,8,5,31,8,8,21.0
5469,979,839,21,69,2017,11,11,17,8,5,31,12,8,21.0
5470,983,839,1,55,2017,15,2,20,8,5,31,6,8,21.0
5471,986,839,17,70,2017,18,32,21,8,5,31,6,8,21.0
5472,990,839,1,56,2018,2,3,5,8,5,31,9,8,22.0
5473,995,839,21,67,2018,7,7,9,8,5,31,8,8,22.0
5474,997,839,18,70,2018,9,70,3,8,5,31,11,8,22.0
5475,1000,839,4,69,2018,12,11,17,8,5,31,18,8,22.0
5476,1004,839,21,52,2018,16,71,26,8,5,31,6,8,22.0
5477,1008,839,6,70,2018,20,18,7,8,5,31,13,8,22.0
5579,1052,20,6,55,2021,1,3,5,9,3,5,18,35,34.0
5580,1054,20,4,65,2021,3,75,24,9,3,5,10,35,34.0
5581,1055,20,4,65,2021,4,4,30,9,3,5,13,35,34.0
5582,1058,20,3,70,2021,8,70,31,9,3,5,14,35,34.0
5583,1066,20,3,52,2021,15,71,26,9,3,5,11,35,34.0
5584,1067,20,9,57,2021,16,5,33,9,3,5,11,35,34.0
5585,1069,20,1,55,2021,17,69,35,9,3,5,12,35,34.0
5586,1070,20,19,70,2021,18,32,22,9,3,5,11,35,34.0
5587,1071,20,2,70,2021,19,18,32,9,3,5,12,35,34.0
5588,1051,20,1,56,2021,20,78,25,9,3,5,10,35,34.0
5589,1054,840,5,65,2021,3,75,24,4,3,18,17,18,23.0
5590,1055,840,2,65,2021,4,4,30,4,3,18,11,18,23.0
5591,1056,840,20,77,2021,5,6,23,4,3,18,13,18,23.0
5592,1058,840,20,70,2021,8,70,31,4,3,18,10,18,23.0
5593,1060,840,4,70,2021,9,70,3,4,3,18,10,18,23.0
5594,1069,840,3,55,2021,17,69,35,4,3,18,16,18,23.0
5595,1073,840,4,57,2021,22,24,1,4,3,18,13,18,23.0
5680,950,154,10,55,2016,3,17,10,8,6,8,14,34,30.0
5681,951,154,20,52,2016,4,71,26,8,6,8,15,34,30.0
5682,955,154,4,50,2016,8,73,14,8,6,8,11,34,30.0
5683,958,154,5,69,2016,11,11,17,8,6,8,11,34,30.0
5684,959,154,4,66,2016,12,10,16,8,6,8,15,34,30.0
5685,961,154,2,52,2016,14,14,18,8,6,8,12,34,30.0
5686,965,154,1,55,2016,18,69,35,8,6,8,17,34,31.0
5687,966,154,12,70,2016,19,32,21,8,6,8,21,34,31.0
5688,970,154,2,55,2017,2,17,10,8,6,8,17,34,31.0
5689,973,154,1,65,2017,5,4,30,8,6,8,14,34,31.0
5690,975,154,1,69,2017,7,7,9,8,6,8,14,34,31.0
5691,976,154,4,50,2017,8,73,4,8,6,8,17,34,31.0
5692,978,154,4,50,2017,10,9,8,8,6,8,10,34,31.0
5693,981,154,6,52,2017,13,14,18,8,6,8,20,34,31.0
5694,983,154,4,55,2017,15,2,20,8,6,8,16,34,31.0
5695,985,154,5,55,2017,17,69,35,8,6,8,14,34,32.0
5696,988,154,2,54,2017,20,24,1,8,6,8,16,34,32.0
5697,990,154,4,56,2018,2,3,5,8,6,8,16,34,32.0
5698,994,154,6,77,2018,6,6,23,8,6,8,15,34,32.0
5699,995,154,3,67,2018,7,7,9,8,6,8,20,34,32.0
5700,996,154,2,52,2018,8,34,15,8,6,8,10,34,32.0
5701,997,154,16,70,2018,9,70,3,8,6,8,6,34,32.0
5702,1000,154,1,69,2018,12,11,17,8,6,8,10,34,32.0
5703,1003,154,6,60,2018,15,15,29,8,6,8,8,34,32.0
5704,1004,154,2,52,2018,16,71,26,8,6,8,9,34,32.0
5705,1009,154,21,54,2018,21,24,1,8,6,8,7,34,33.0
5706,1012,154,2,55,2019,3,17,10,8,6,8,10,34,33.0
5707,1016,154,5,69,2019,7,7,9,8,6,8,15,34,33.0
5708,1018,154,7,70,2019,9,70,3,8,6,8,11,34,33.0
5709,1022,154,4,43,2019,13,13,6,8,6,8,11,34,33.0
5710,1023,154,7,52,2019,14,14,18,8,6,8,16,34,33.0
5711,1026,154,4,51,2019,17,22,19,8,6,8,10,34,34.0
5712,1028,154,6,55,2019,19,69,35,8,6,8,15,34,34.0
5713,1030,154,6,54,2019,21,24,1,8,6,8,16,34,34.0
5714,1032,154,4,70,2020,2,70,31,8,6,8,20,34,34.0
5715,1033,154,7,69,2020,3,11,17,8,6,8,18,34,34.0
5716,1035,154,7,51,2020,5,9,0,8,6,8,14,34,34.0
5717,1040,154,8,52,2020,10,71,26,8,6,8,16,34,34.0
5718,1042,154,8,65,2020,12,75,24,8,6,8,18,34,35.0
5719,950,821,5,55,2016,3,17,10,13,6,21,18,7,25.0
5720,951,821,8,52,2016,4,71,26,13,6,21,16,7,25.0
5721,952,821,2,65,2016,5,4,30,13,6,21,16,7,25.0
5722,953,821,2,77,2016,6,6,23,13,6,21,12,7,25.0
5723,955,821,7,50,2016,8,73,14,13,6,21,15,7,25.0
5724,956,821,2,70,2016,9,70,3,13,6,21,11,7,25.0
5725,957,821,7,51,2016,10,9,8,13,6,21,14,7,25.0
5726,958,821,4,69,2016,11,11,17,13,6,21,15,7,25.0
5727,959,821,2,66,2016,12,10,16,13,6,21,11,7,25.0
5728,961,821,4,52,2016,14,14,18,13,6,21,10,7,25.0
5729,962,821,2,60,2016,15,15,29,13,6,21,14,7,25.0
5730,964,821,12,52,2016,17,22,19,13,6,21,10,7,25.0
5731,966,821,10,70,2016,19,32,21,13,6,21,17,7,25.0
5732,970,825,20,55,2017,2,17,10,5,6,20,12,16,25.0
5733,972,825,4,51,2017,4,71,26,5,6,20,14,16,25.0
5734,975,825,3,69,2017,7,7,9,5,6,20,18,16,25.0
5735,978,825,3,50,2017,10,9,8,5,6,20,17,16,25.0
5736,979,825,4,69,2017,11,11,17,5,6,20,16,16,25.0
5737,981,825,2,52,2017,13,14,18,5,6,20,16,16,25.0
5738,983,825,3,55,2017,15,2,20,5,6,20,17,16,25.0
5739,985,825,7,55,2017,17,69,35,5,6,20,20,16,25.0
5740,986,825,20,70,2017,18,32,21,5,6,20,18,16,25.0
5741,988,825,4,54,2017,20,24,1,5,6,20,14,16,25.0
5742,993,825,18,65,2018,5,4,30,5,6,20,7,16,26.0
5743,995,825,4,67,2018,7,7,9,5,6,20,11,16,26.0
5744,997,825,17,70,2018,9,70,3,5,6,20,8,16,26.0
5745,1000,825,19,69,2018,12,11,17,5,6,20,9,16,26.0
5746,1002,825,8,52,2018,14,14,18,5,6,20,11,16,26.0
5747,1004,825,20,52,2018,16,71,26,5,6,20,5,16,26.0
5748,1009,825,1,54,2018,21,24,1,5,6,20,13,16,26.0
5749,1011,825,4,56,2019,2,3,5,5,6,20,6,16,27.0
5750,1012,825,4,55,2019,3,17,10,5,6,20,9,16,27.0
5751,1013,825,4,50,2019,4,73,4,5,6,20,13,16,27.0
5752,1015,825,5,77,2019,6,6,23,5,6,20,6,16,27.0
5753,1017,825,8,52,2019,8,34,15,5,6,20,15,16,27.0
5754,1021,825,4,69,2019,12,11,17,5,6,20,15,16,27.0
5755,1022,825,3,43,2019,13,13,6,5,6,20,10,16,27.0
5756,1026,825,6,51,2019,17,22,19,5,6,20,19,16,27.0
5757,1030,825,5,54,2019,21,24,1,5,6,20,15,16,27.0
5758,1032,825,3,70,2020,2,70,31,5,6,20,15,16,28.0
5759,1033,825,1,69,2020,3,11,17,5,6,20,16,16,28.0
5760,1036,825,6,65,2020,6,4,30,5,6,20,16,16,28.0
5761,1040,825,3,52,2020,10,71,26,5,6,20,18,16,28.0
5762,1042,825,7,65,2020,12,75,24,5,6,20,19,16,28.0
5763,1045,825,8,56,2020,15,3,5,5,6,20,18,16,28.0
5764,1047,825,9,54,2020,17,24,1,5,6,20,17,16,28.0
5765,1052,854,7,55,2021,1,3,5,9,6,47,19,23,22.0
5766,1059,854,10,52,2021,7,34,15,9,6,47,15,23,22.0
5767,1061,854,9,51,2021,10,9,8,9,6,47,19,23,22.0
5768,1062,854,3,69,2021,11,11,17,9,6,47,20,23,22.0
5769,1051,854,7,56,2021,20,78,25,9,6,47,19,23,23.0
5770,1073,854,5,57,2021,22,24,1,9,6,47,19,23,23.0
5771,1059,853,12,52,2021,7,34,15,17,6,9,18,27,22.0
5772,1061,853,8,51,2021,10,9,8,17,6,9,20,27,22.0
5773,1010,815,4,57,2019,1,1,2,13,10,11,10,37,29.0
5774,1012,815,20,55,2019,3,17,10,13,10,11,12,37,29.0
5775,1015,815,3,77,2019,6,6,23,13,10,11,17,37,29.0
5776,1016,815,3,69,2019,7,7,9,13,10,11,16,37,29.0
5777,1017,815,3,52,2019,8,34,15,13,10,11,14,37,29.0
5778,1018,815,2,70,2019,9,70,3,13,10,11,16,37,29.0
5779,1019,815,8,51,2019,10,9,8,13,10,11,15,37,29.0
5780,1021,815,2,69,2019,12,11,17,13,10,11,17,37,30.0
5781,1026,815,20,51,2019,17,22,19,13,10,11,17,37,30.0
5782,1028,815,1,55,2019,19,69,35,13,10,11,19,37,30.0
5783,1030,815,19,54,2019,21,24,1,13,10,11,11,37,30.0
5784,1033,815,19,69,2020,3,11,17,13,10,11,4,37,30.0
5785,1036,815,17,65,2020,6,4,30,13,10,11,4,37,31.0
5786,1042,815,19,65,2020,12,75,24,13,10,11,5,37,31.0
5787,1010,840,21,57,2019,1,1,2,4,10,18,16,18,20.0
5788,1011,840,5,56,2019,2,3,5,4,10,18,18,18,20.0
5789,1012,840,3,55,2019,3,17,10,4,10,18,16,18,20.0
5790,1015,840,7,77,2019,6,6,23,4,10,18,18,18,21.0
5791,1016,840,21,69,2019,7,7,9,4,10,18,18,18,21.0
5792,1017,840,4,52,2019,8,34,15,4,10,18,18,18,21.0
5793,1018,840,5,70,2019,9,70,3,4,10,18,17,18,21.0
5794,1023,840,3,52,2019,14,14,18,4,10,18,9,18,21.0
5795,1026,840,21,51,2019,17,22,19,4,10,18,12,18,21.0
5796,1027,840,3,70,2019,18,32,21,4,10,18,16,18,21.0
5797,1028,840,4,55,2019,19,69,35,4,10,18,14,18,21.0
5798,1036,840,16,65,2020,6,4,30,4,10,18,5,18,22.0
5799,1032,826,1,70,2020,2,70,31,17,1,26,14,6,26.0
5800,1033,826,3,69,2020,3,11,17,17,1,26,17,6,26.0
5801,1036,826,3,65,2020,6,4,30,17,1,26,12,6,26.0
5802,1044,826,3,57,2020,14,5,33,17,1,26,17,6,27.0
5803,1045,826,2,56,2020,15,3,5,17,1,26,10,6,27.0
5804,1047,826,2,54,2020,17,24,1,17,1,26,7,6,27.0
5805,1032,842,6,70,2020,2,70,31,8,1,10,8,30,24.0
5806,1036,842,21,65,2020,6,4,30,8,1,10,10,30,25.0
5807,1042,842,17,65,2020,12,75,24,8,1,10,9,30,25.0
5808,1044,842,4,57,2020,14,5,33,8,1,10,15,30,25.0
5809,1055,842,1,65,2021,4,4,30,8,1,10,12,30,25.0
5810,1064,842,16,71,2021,13,39,11,8,1,10,4,30,26.0
5811,1066,842,4,52,2021,15,71,26,8,1,10,12,30,26.0
5812,1071,842,19,70,2021,19,18,32,8,1,10,5,30,26.0
5813,1051,842,2,56,2021,20,78,25,8,1,10,4,30,26.0
5814,1054,852,6,65,2021,3,75,24,12,1,22,14,40,21.0
5815,1056,852,7,77,2021,5,6,23,12,1,22,16,40,21.0
5816,1059,852,4,52,2021,7,34,15,12,1,22,20,40,21.0
5817,1058,852,1,70,2021,8,70,31,12,1,22,8,40,21.0
5818,1060,852,3,70,2021,9,70,3,12,1,22,7,40,21.0
5819,1066,852,8,52,2021,15,71,26,12,1,22,13,40,21.0
5820,1067,852,5,57,2021,16,5,33,12,1,22,10,40,21.0
5821,1069,852,21,55,2021,17,69,35,12,1,22,10,40,21.0
5822,1071,852,6,70,2021,19,18,32,12,1,22,13,40,22.0
5823,1051,852,4,56,2021,20,78,25,12,1,22,8,40,22.0
5824,1072,852,5,49,2021,21,77,28,12,1,22,8,40,22.0
5828,948,836,7,56,2016,1,1,2,9,7,94,22,28,21.0
5829,949,836,4,56,2016,2,3,5,9,7,94,16,28,21.0
5830,950,836,9,55,2016,3,17,10,9,7,94,21,28,22.0
5831,952,836,7,65,2016,5,4,30,9,7,94,21,28,22.0
5832,956,836,1,70,2016,9,70,3,9,7,94,12,28,22.0
5833,962,836,7,60,2016,15,15,29,9,7,94,20,28,22.0
5834,963,836,6,55,2016,16,2,20,9,7,94,21,28,22.0
5835,964,836,14,52,2016,17,22,19,9,7,94,22,28,22.0
5836,965,836,8,55,2016,18,69,35,9,7,94,20,28,22.0
5837,968,836,5,54,2016,21,24,1,9,7,94,16,28,22.0
5838,949,837,8,56,2016,2,3,5,10,7,88,21,32,23.0
5839,950,837,13,55,2016,3,17,10,10,7,88,20,32,23.0
5840,952,837,8,65,2016,5,4,30,10,7,88,22,32,23.0
5841,956,837,7,70,2016,9,70,3,10,7,88,19,32,23.0
5842,960,839,7,43,2016,13,13,6,8,7,31,18,8,20.0
5843,963,839,7,55,2016,16,2,20,8,7,31,20,8,20.0
5844,964,839,13,52,2016,17,22,19,8,7,31,21,8,20.0
5845,968,839,4,54,2016,21,24,1,8,7,31,20,8,20.0
5856,948,4,22,16,2016,1,1,2,18,8,14,12,11,35.0
5857,1006,4,22,1,2018,18,69,35,18,8,14,16,11,37.0
5880,1039,832,22,5,2020,9,76,34,18,8,55,9,3,26.0
5881,973,838,22,32,2017,5,4,30,1,8,2,19,38,25.0
5882,1012,846,9,50,2019,3,17,10,3,8,4,15,19,19.0
5883,1014,846,22,44,2019,5,4,30,3,8,4,11,19,20.0
5884,1062,846,22,2,2021,11,11,17,3,8,4,6,19,22.0
5885,952,1,22,0,2016,5,4,30,3,9,44,1,20,31.0
5886,1065,1,22,25,2021,14,14,18,3,9,44,2,20,37.0
5893,952,3,22,0,2016,5,4,30,9,9,6,2,26,31.0
5899,1053,822,22,30,2021,2,21,13,7,9,77,8,39,32.0
5900,1062,822,22,0,2021,11,11,17,7,9,77,2,39,32.0
5909,967,13,22,46,2016,20,18,7,2,15,19,13,9,36.0
5910,975,13,22,0,2017,7,7,9,2,15,19,7,9,36.0
5935,970,840,22,0,2017,2,17,10,4,15,18,10,18,18.0
5936,971,840,22,12,2017,3,3,5,4,15,18,12,18,18.0
5937,995,840,22,0,2018,7,7,9,4,15,18,17,18,20.0
5938,992,845,22,0,2018,4,73,4,17,15,35,12,36,23.0
5939,1024,847,22,34,2019,15,15,29,3,15,63,18,12,22.0
5940,1041,847,22,12,2020,11,20,12,3,15,63,17,12,23.0
5941,1053,847,22,30,2021,2,21,13,3,15,63,12,12,23.0
5942,1072,847,22,14,2021,21,77,28,3,15,63,14,12,24.0
5943,1039,849,22,6,2020,9,76,34,4,15,6,19,24,25.0
5944,1053,849,22,0,2021,2,21,13,4,15,6,14,24,26.0
5982,953,828,22,51,2016,6,6,23,19,13,9,17,21,26.0
5983,967,828,22,11,2016,20,18,7,19,13,9,21,21,26.0
5984,1008,828,22,20,2018,20,18,7,19,13,9,7,21,28.0
5985,974,836,22,57,2017,6,6,23,9,13,94,19,28,23.0
5986,980,836,22,2,2017,12,13,6,9,13,94,20,28,23.0
5987,985,836,22,5,2017,17,69,35,9,13,94,19,28,23.0
5988,994,844,22,70,2018,6,6,23,14,13,16,14,4,21.0
5999,993,807,22,0,2018,5,4,30,9,12,27,16,25,31.0
6000,1009,807,22,0,2018,21,24,1,9,12,27,10,25,31.0
6004,1013,817,22,31,2019,4,73,4,0,12,3,11,5,30.0
6005,1025,817,22,24,2019,16,71,26,0,12,3,10,5,30.0
6006,998,832,22,37,2018,10,9,8,18,12,55,16,3,24.0
6007,972,835,22,0,2017,4,71,26,3,12,30,16,15,26.0
6027,967,8,22,19,2016,20,18,7,7,4,7,3,17,37.0
6030,951,20,22,0,2016,4,71,26,9,4,5,2,35,29.0
6031,963,20,22,0,2016,16,2,20,9,4,5,5,35,29.0
6032,1029,20,8,65,2019,20,18,7,9,4,5,2,35,32.0
6045,1015,844,22,16,2019,6,6,23,14,4,16,16,4,22.0
6046,1029,844,9,65,2019,20,18,7,14,4,16,4,4,22.0
6047,1046,844,22,0,2020,16,3,27,14,4,16,4,4,23.0
6048,1062,844,22,0,2021,11,11,17,14,4,16,7,4,24.0
6049,1060,839,22,0,2021,9,70,3,8,2,31,17,8,25.0
6084,1012,826,22,41,2019,3,17,10,17,14,26,11,6,25.0
6085,1013,826,22,33,2019,4,73,4,17,14,26,6,6,25.0
6086,971,832,22,12,2017,3,3,5,18,14,55,16,3,23.0
6087,975,832,22,0,2017,7,7,9,18,14,55,13,3,23.0
6088,993,842,22,0,2018,5,4,30,8,14,10,12,30,22.0
6089,996,842,22,0,2018,8,34,15,8,14,10,14,30,22.0
6090,994,843,22,70,2018,6,6,23,15,14,28,16,2,29.0
6091,995,843,22,0,2018,7,7,9,15,14,28,12,2,29.0
6092,1024,8,22,49,2019,15,15,29,7,0,7,13,17,40.0
6093,1039,841,22,5,2020,9,76,34,11,0,99,17,1,27.0
6121,1062,815,22,0,2021,11,11,17,13,11,11,4,37,32.0
6122,1072,815,22,14,2021,21,77,28,13,11,11,5,37,32.0
6123,979,817,22,0,2017,11,11,17,0,11,3,6,5,28.0
6124,992,817,22,39,2018,4,73,4,0,11,3,4,5,29.0
6125,992,830,22,39,2018,4,73,4,6,11,33,5,22,21.0
6126,1039,830,22,0,2020,9,76,34,6,11,33,3,22,23.0
6127,1061,830,22,0,2021,10,9,8,6,11,33,2,22,24.0
6128,1065,830,22,25,2021,14,14,18,6,11,33,3,22,24.0
6129,1020,842,5,61,2019,11,10,16,8,11,10,4,30,23.0
6145,951,807,22,0,2016,4,71,26,9,5,27,13,25,29.0
6146,962,807,22,0,2016,15,15,29,9,5,27,8,25,29.0
6147,965,807,22,1,2016,18,69,35,9,5,27,7,25,29.0
6152,992,839,22,0,2018,4,73,4,8,5,31,7,8,22.0
6153,996,839,22,0,2018,8,34,15,8,5,31,11,8,22.0
6154,1003,839,22,0,2018,15,15,29,8,5,31,9,8,22.0
6180,1060,20,8,69,2021,9,70,3,9,3,5,8,35,34.0
6181,1062,840,22,0,2021,11,11,17,4,3,18,12,18,23.0
6221,972,154,22,0,2017,4,71,26,8,6,8,20,34,31.0
6222,993,154,22,0,2018,5,4,30,8,6,8,10,34,32.0
6223,998,154,22,37,2018,10,9,8,8,6,8,8,34,32.0
6224,1019,154,22,9,2019,10,9,8,8,6,8,14,34,33.0
6225,1025,154,22,0,2019,16,71,26,8,6,8,9,34,33.0
6226,1045,154,22,0,2020,15,3,5,8,6,8,19,34,35.0
6227,948,821,22,16,2016,1,1,2,13,6,21,20,7,25.0
6228,1019,825,22,6,2019,10,9,8,5,6,20,16,16,27.0
6229,1034,825,22,1,2020,4,9,8,5,6,20,16,16,28.0
6230,1039,825,22,5,2020,9,76,34,5,6,20,20,16,28.0
6231,1070,854,22,0,2021,18,32,22,9,6,47,18,23,23.0
6232,1062,853,22,3,2021,11,11,17,17,6,9,19,27,22.0
6233,1072,853,22,14,2021,21,77,28,17,6,9,20,27,23.0
6234,1014,840,22,44,2019,5,4,30,4,10,18,17,18,21.0
6235,1040,840,22,0,2020,10,71,26,4,10,18,13,18,22.0
6236,1045,840,22,2,2020,15,3,5,4,10,18,13,18,22.0
6237,1039,842,22,0,2020,9,76,34,8,1,10,16,30,25.0
6238,1058,842,22,1,2021,8,70,31,8,1,10,6,30,25.0
6239,1070,852,22,0,2021,18,32,22,12,1,22,9,40,22.0
